agent_role_target_id,agent_role_target_type,agent_role_agent_id,agent_role_agent_name,agent_role_role,agent_role_began,agent_role_ended,agent_role_order
db71651e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca50f4e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcd03ee1-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcb9a58d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbd295f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db64ac87-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9523c0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db823a7d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db47ac45-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db1fdcde-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca14480-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db1b14d9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db3a22e5-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db2478d6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcaa65ab-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca3c310-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc5c002-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcd2886f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc1b0fe-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca741a6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9b34d8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc99f88f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc364b4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc03a84-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db6906cd-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db60c90c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db26e2dc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db478f20-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db45debf-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcd03734-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc3e9d9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db46ee25-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9455d0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca72623-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db2822d4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db5275f9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9bcb37-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcb2d27b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db804ed1-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db73a8bc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca7effa-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9abc9a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db6a120c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc96494a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9fa505-1ed3-11e3-bfac-90b11c41863e,Organism,1d45799a-6143-4720-a8a8-95b97f7c904e,"Eisenhour, David J",determiner,,,1
dcc396e2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcb93609-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db5f7c3e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db7e4146-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db7d01f8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db6ae1b8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db4895d2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db3f23d9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc96286c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db2c34b3-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9485c7-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc960304-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db503616-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc85c34-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbf40b6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbe7239-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcaddcd1-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcd4c567-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db1c1e88-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db5f0be5-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc291d8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc51172-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc98f2c1-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc1f001-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcd634f1-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca9637a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbf860a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db4f4839-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcb12c8c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db5594d5-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db2350a2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db844f64-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcae6505-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcb7ee7a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db77e2d9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db30cc4b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc27121-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db872a9a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db3d68cf-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db245a8e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db766318-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db5c4c79-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dca1ee11-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
db4620dd-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dc9bad7c-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dca4b3a9-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcbe6697-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcaa3df5-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dc98a517-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
db281160-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcaa6deb-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcc0b99f-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
db310b88-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcd74908-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcb14e47-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcafeb31-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dc9e0b70-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcb8fc31-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
db865840-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dc9bc072-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcbd8315-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcc371a1-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcc79972-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
db65242f-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dcd8a9ea-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
db1d12b2-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dccf9246-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
dca9becd-1ed3-11e3-bfac-90b11c41863e,Organism,e04054cc-abfa-4d30-9642-990ca83bcf1e,"Johnson, Alan",determiner,,,1
db77ace2-1ed3-11e3-bfac-90b11c41863e,Organism,7dc16297-ff38-48bc-9f0c-5394c33191be,"Doosey, Michael H",determiner,,,1
db194fe3-1ed3-11e3-bfac-90b11c41863e,Organism,4814f8f4-9318-47f9-bd8f-c6c9c24367ef,"Robins, Charles R",determiner,,,1
dcc88f0f-1ed3-11e3-bfac-90b11c41863e,Organism,4814f8f4-9318-47f9-bd8f-c6c9c24367ef,"Robins, Charles R",determiner,,,1
db330770-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db8212c6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db5122e2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcdb0a6e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc962fca-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc80873-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db7f5513-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db43ac1c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca82f21-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbda3ad-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcb98161-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcdb2e1d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc951f89-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc31bd1-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db654250-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db686468-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9949f7-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca0ac06-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db72345a-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db7fb313-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcb4c39f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcb7ea35-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db30e073-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc015b9-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db82f1b3-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db198849-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcd5a4cd-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db7f36ff-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca5d80b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db5c86c6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db4397e0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db86e6b3-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbe4bf0-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc2b1af-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcd7408e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbda8fc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db3fe495-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc5c313-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db24d7d3-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbca015-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db7d26ca-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca552d1-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db546073-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbdf6ab-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db29f6bc-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc94199e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db3d2cb6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db82d090-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcd8139e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9b2c80-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca0ae16-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db47851b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db5bc610-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db62db7c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db7df5fd-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
db209d0f-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dca7af75-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9c5729-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc7e40d-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcbdfc01-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dcc59ef4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc9fdd3b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
dc96b24b-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",determiner,,,1
