"llaveejemplar","location_id","parent_location_id","higher_geography_id","higher_geography","continent","waterbody","islandgroup","island","nombrepaismapa","country_code","state_province","county","municipality","locality","minimum_elevation_in_meters","maximum_elevation_in_meters","minimum_distance_above_surface_in_meters","maximum_distance_above_surface_in_meters","minimum_depth_in_meters","maximum_depth_in_meters","vertical_datum","location_according_to","location_remarks","accepted_georreference_id","accepted_georreference_context_id"
"921d5581fa0d6cad095911b9a1de99bc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AYOTOXCO DE GUERRERO","","El Arenal","","","202.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"927b8b091ab4cf1c2de4da4df3cab79d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","La Redonda, carretera Tilapan-Río Tuxpan","","","47.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"92897e00bfd33aefc5bed270662ecfab","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Cuautzolco","","","2405.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"928de7df27181516f0d4dbcd75bfc226","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TLATLAUQUITEPEC","","El Mirador","","","2050.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"92c422b234610072cef5f87fe9edb164","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Sierra del Tentzo"", ""tipo"":""Estatal"", ""distancia"":""4.387 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","OCOYUCAN","","Cerca de Chipilo de Francisco Javier Mina (Chipilo)","","","2127.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"92ee6cc82718cec516b919a9434010ff","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AYOTOXCO DE GUERRERO","","Rancho Nuevo","","","200.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"93067ba3f462bb7e9930227364294aee","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TILAPA","","Zolonquiapa","","","1202.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9340f17a47371a05e669b316d84513de","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Cuautzolco","","","2418.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9342b0f8498cfda68005d71e5b0fb569","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Los Tuxtlas"", ""tipo"":""Federal"", ""distancia"":""0.85 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","TATAHUICAPAN DE JUAREZ","","Tatahuicapan, cabecera municipal","","","111.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"93752fb22a38aa475fa92b817cf226de","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Sierra del Tentzo"", ""tipo"":""Estatal"", ""distancia"":""1.512 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","HUAQUECHULA","","Huilulco","","","1602.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"937ec5c2188bd327cb06d8765f9a8a43","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","MIAHUATLAN","","Miahuatlan, camino Miahuatlan, Landero y Coss","","","1950.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"93e59a9c700f2403d1ba2f87d3acb5ac","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Barrio de Ahuateno","","","2445.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"942521038d2d3e7e4278b355225b1a52","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TILAPA","","CERCA DE DERRAMADERO","","","1214.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"943c71112eedd0d7a4b4ee7b6ee84c93","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AHUACATLAN","","Paraiso","","","1615.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9486dcaabb9ad04889fcf16422b4e569","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Parque Estatal de la Sierra de Tabasco: Sierra Madrigal"", ""tipo"":""Estatal"", ""distancia"":""2.483 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TABASCO","TACOTALPA","","Ejido Cerro Blanco, quinta sección, Subregión de la Sierra","","","87.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"94ad7d1a7d90187379b9e01b5ee57de5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TENAMPULCO","","Cerca de El Chacal","","","94.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"94d87078555cfdb1a52dace5ec8a172e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","San Martín","","","2427.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"94e4e27a1e7de3cf634adbc69379fa0d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TLATLAUQUITEPEC","","Pezmatlán","","","1891.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"94f5d97d903bbae191bd1562cac031d0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Z.P.F.V. la Cuenca Hidrográfica del Río Necaxa"", ""tipo"":""Federal"", ""distancia"":""2.218 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AHUAZOTEPEC","","Totolapa","","","2182.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"952fb560772dbad1b599ecc48c9e7fb7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TLATLAUQUITEPEC","","Pezmatlán","","","1865.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"957068822d9bacea07cd69b20a69c384","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","HUEYAPAN DE OCAMPO","","Santa Rosa Cintepec","","","259.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"962bd95b9a0424dff8e4653298e963e6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","SAN FELIPE TEOTLALCINGO","","San Matías Atzala","","","2326.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"962bfd028db4367426ab5323a83326b0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AYOTOXCO DE GUERRERO","","Buenavista","","","121.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"966f95c1ad6eb20cf023d23a1c9827d2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","COATZINTLA","","Guadalupe Victoria","","","109.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"969c3f62f279f7f3ee636ccc6be31565","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Ahuacapan, camino de terracería Tilapan-San Leopoldo","","","50.89","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"969c68804494b44e7043f053a0f51a55","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Tulapan, carretera Salto de Eyipantla-Abrevadero","","","109.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"96dcb8bb07e461ca3b8a6c0579b80455","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Ahuacapan, camino de terracería Tilapan-San Leopoldo","","","77.72","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"96e59c53a85409a6e6fcc70988ced3b8","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TABASCO","HUIMANGUILLO","","Ejido Monte de Oro, primera sección, Subregión de la Chontalpa","","","28.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"970c3c6fecceee24327a0988ba7ede25","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","PAPANTLA","","Pajasco Limonar","","","56.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9729727affe987c8a1aa47363bd9a643","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","PAPANTLA","","Poza Verde, comunidad Poza Verde","","","27.7","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9764d89e46db5701f2fa374d36e25997","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TETELA DE OCAMPO","","San Martín","","","1933.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"979ec818029c21796c92bf37a92f7e96","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","San Bonifacio, loma de San Bonifacio","","","61.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"97bd3b1e0120f021962d338e72de4fac","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Los Tuxtlas"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","MECAYAPAN","","Plan Agrario, comunidad Plan Agrario","","","536.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"97c05da4fd78c22a32b2e21419713ea9","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","HUEYAPAN DE OCAMPO","","La Chamizal, camino Santa Rosa Cintepec-Juan Díaz Cobarruvias","","","197.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"97d984e788f47d26a9d85b03320a7497","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Cuautzolco","","","2412.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9823228bf13076ba07c37b30ed11e905","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZACATLAN","","Poxcoatzingo","","","2136.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"982c01f3a26d74b6eb95cf360f8dd86d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AYOTOXCO DE GUERRERO","","Rancho Nuevo","","","198.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9837ce3282e08b6fec890bfececea98d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CASTILLO DE TEAYO","","El Xuchitl","","","67.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"983a2a5e2a5c043fab98b9c7f1bc64b0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","CHIGNAHUAPAN","","Llanerillo","","","2337.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"98531f9bd59d4024ea14127cf3301257","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CALCAHUALCO","","Cruz Verde","","","1941.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"985565e57fdbedeec2201fcc816802dd","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Cuesta Amarilla, carretera El Salto-Abrevadero","","","73.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"98b4cb41249326c93489863989acca15","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""San Juan del Monte"", ""tipo"":""Estatal"", ""distancia"":""4.68 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","VILLA ALDAMA","","Cruz Blanca","","","2376.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"98c2951a08885fec73ddaaf4a39517b6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Barrio San Miguel","","","2347.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"98dea29eecca177dc9c8091f0a8321b7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Z.P.F.V. la Cuenca Hidrográfica del Río Necaxa"", ""tipo"":""Federal"", ""distancia"":""2.218 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AHUAZOTEPEC","","Totolapa","","","2182.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"990a48327c4996407c705b03b9e28ec9","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","San Leopoldo, terracería Tilaza-San Leopoldo","","","81.38","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"990e6ba037ed676c9d5512d6c9b8ede6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Coyoltepec, camino Tilapan-Río Tuxtla","","","59.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"991496a19d3020102ca3ad702efabc6b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Ocelota, terracería Tilapan-Ohuilapan","","","114.9","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9955abdc477e8a0dfb69525f8f4518fc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Zapotecas"", ""tipo"":""Estatal"", ""distancia"":""1.808 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","SAN PEDRO CHOLULA","","San Francisco Coapan","","","2230.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9965ff1a3ba4f2441caef858a96c2e04","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TEPEACA","","La Unión","","","2212.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9987694b55aef4522d58ac8836b05ed2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Barrio de Ahuateno","","","2464.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"998c4192850f30356e12da8a3e3fc3b7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CASTILLO DE TEAYO","","El Xuchitl","","","67.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"998c849b5966df9b9e3dea83efebecec","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","CHIGNAHUAPAN","","Ciénega Larga","","","2620.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"99d5cb2de643ee9b507031d77d1ecc1c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","CHALCHICOMULA DE SESMA","","Ciudad Serdán","","","2536.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9a07552abc5ebbf2e5a2f0003c284701","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CASTILLO DE TEAYO","","El Xuchitl","","","67.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9a451c0c18230ad84dc0eeabcad39bfa","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZACATLAN","","Poxcoatzingo","","","2136.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9a4f814aceb091540621ae653392013e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","PAPANTLA","","Rancho La Playa, salida cerro de Las Flores","","","21.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9aa7361fffcec02f6ef5fa4b7cbff1c0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","HUEYAPAN DE OCAMPO","","La Chamizal, camino Santa Rosa Cintepec-Juan Díaz Cobarruvias","","","200.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9ab1f7e08968aebccd6cc203d87a738d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","COSCOMATEPEC","","Mirador Isotitla","","","1829.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9ad44c60b5f3fb7fd674680a6dcfd3f0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZAPOTITLAN DE MENDEZ","","Tuxtla","","","922.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9add4e232253ac1809cd8d5d1003d395","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZACATLAN","","Atzingo","","","2149.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9ae69a4360d47936466ce9bfc62d29de","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TEPEXCO","","Calmeca","","","1357.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9af5202eb10db9397b07c1a5bc0a3ca9","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","El Laurel, camino Río Tuxtla-El Laurel","","","18.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9b3742c2f3e1173d94a24df70776e704","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Cuesta Amarilla, carretera El Salto-Abrevadero","","","87.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9b5ab3d4cf24ab2519d0edb5e7fa3af2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","PAPANTLA","","Pajasco Limonar","","","56.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9b9464b239f0c5ed372ea2ea1bd01116","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","MIAHUATLAN","","Miahuatlan, Región Capital, Naolinco","","","1970.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9b9677f3f7fa5a5cfb1e56c0a489a859","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CATEMACO","","San Juan Seco, camino San Juan Seco-El Chamizal","","","341.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9c269447b12fb3455e38bac7009e247e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Chuniapan de Arriba, El Salto-Chuniapan de Arriba","","","172.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9c359d7de572be1660802ffde5f2c197","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Cuesta Amarilla, carretera El Salto-Abrevadero","","","101.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9c3c2c80d91b0ab3390348c7bc497b35","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ATLIXCO","","Castillotla","","","1827.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9c48b4af267c79c81b04eb463b6852c2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZOQUIAPAN","","AMATLAN","","","190.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"9c8fca69aa3db6bebe9d0a4e7b122bc2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SANTIAGO TUXTLA","","Sehualaca, carretera Santiago Tuxtla-Ciudad Isla","","","120.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
