"llaveejemplar","location_id","parent_location_id","higher_geography_id","higher_geography","continent","waterbody","islandgroup","island","nombrepaismapa","country_code","state_province","county","municipality","locality","minimum_elevation_in_meters","maximum_elevation_in_meters","minimum_distance_above_surface_in_meters","maximum_distance_above_surface_in_meters","minimum_depth_in_meters","maximum_depth_in_meters","vertical_datum","location_according_to","location_remarks","accepted_georreference_id","accepted_georreference_context_id"
"d0e9ede8eb94cfd178a6d03b033f538a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","SANTIAGO IXCUINTLA","","Patroneño-1","","","12.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"d191444405d00387c339e14127c03a3a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Viejo - Chupinaya - Los Sabinos"", ""tipo"":""Estatal"", ""distancia"":""1.158 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","IXTLAHUACAN DE LOS MEMBRILLOS","","El Varal","","","1687.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"d27a3f8d9ad96ed4883df3f4f0f0e771","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TIZAPAN EL ALTO","","Tizapan el Alto","","","1545.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"d33f3768f41c00bc10e48fcaf9c7bebb","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","SAN BLAS","","Mecatán","","","310.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"d36c3e5c0e6b0d7872512aa7b16fa3de","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Eucalera de Paso de Hidalgo"", ""tipo"":""Estatal"", ""distancia"":""0.075 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","LA BARCA","","La Barca","","","1540.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"d39c3a11fc9f63362aaaaee887d52c3e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","YAHUALICA DE GONZALEZ GALLO","","El Pozo Negro","","","2044.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"d3a01d6a98cd8f1f83c191e62db2f401","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""C.A.D.N.R. 043 Estado de Nayarit"", ""tipo"":""Federal"", ""distancia"":""2.734 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","SAN CRISTOBAL DE LA BARRANCA","","San Cristóbal de la Barranca","","","822.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"d59cdbdb3184ebc2fa0bd91fffab0f7e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""C.A.D.N.R. 043 Estado de Nayarit"", ""tipo"":""Federal"", ""distancia"":""3.445 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","GUACHINANGO","","GUACHINANGO","","","1491.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"d77aac8a627692baba402032f5e09bb7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TOTOTLAN","","Tototlán","","","1505.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"da0e7b5fe712554f622fae3eb4972e6a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","CIHUATLAN","","El Carrizal","","","125.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"da4b408570cbe50dae63236dac69648e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","TECUALA","","San Felipe Aztalán","","","16.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"daf8cc3586a8fde717428d1535c53504","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","UNION DE SAN ANTONIO","","Loma de Sotelos (Loma de Sotelo)","","","1866.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"db721123c53bd9a40d0ae45ef918c22d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","COLIMA","IXTLAHUACAN","","Ixtlahuacan","","","164.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"db8db8b5cafe77a234745788cb457b55","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","IXTLAHUACAN DEL RIO","","Ixtlahuacán del Río","","","1632.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"dba14af00e24cc0409a9c573f9a6eb54","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TONAYA","","Cuatlancillo","","","1038.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"dbd28759835277c12229dcc764efce1e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","SAN MARCOS","","La Yerbabuena","","","1524.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"dbea6b3af06eb45cf1afc5d04a405bab","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""C.A.D.N.R. 043 Estado de Nayarit"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","BAHIA DE BANDERAS","","Aguamilpa","","","96.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"dc2f27ce0c151bbda7bc86549dafce6c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","OJUELOS DE JALISCO","","Vaquerías","","","2280.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"dca1484901c19f0c625271a2a903f789","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","VILLA PURIFICACION","","Rancho El Coco","","","440.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"dd1805d45ca7ae1baf00351c2715aa64","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TOTOTLAN","","Tototlán","","","1505.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"df20940b77306026451e2460f9378e80","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","TECUALA","","San Felipe Aztalán","","","16.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"e12c5362a60a66ae1316599accad8ecf","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TIZAPAN EL ALTO","","Tizapan el Alto","","","1545.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"e37fa0f0b1ca57ac0ce5b4be11922ad6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","COLIMA","COLIMA","","Tinajas","","","469.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"e50ff8dddb0087ab4e49a62f2e56ce9d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","COLOTLAN","","Colotlán","","","1673.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"e59040efae64f24c808b516558329985","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""C.A.D.N.R. 043 Estado de Nayarit"", ""tipo"":""Federal"", ""distancia"":""2.361 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","MIXTLAN","","Mixtlán","","","1523.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"e87b55b8186c425dfe6ce297183e08a9","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","LAGOS DE MORENO","","El Ixtle","","","1806.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"e8eddfc940bfc7aa90579c62912a2566","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","SAN MARCOS","","La Yerbabuena","","","1621.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"e96d0ff85df606df0c595fb514577f7e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","AYOTLAN","","La Ladera Grande","","","1624.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"e9ced01dbe1ee18972d7ed56d937aa5d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","COLIMA","MANZANILLO","","Lomas Manuel Ávila Camacho","","","380.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"ea27213725116b07bd7dda993ae71106","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","OJUELOS DE JALISCO","","Encinillas","","","2160.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"eda1df917966b9644e4748ace984f72c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Marismas Nacionales Nayarit"", ""tipo"":""Federal"", ""distancia"":""3.113 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","ROSAMORADA","","San Vicente","","","17.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"eda5bdeb1feef747cbf992f8ad5e1bff","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","OJUELOS DE JALISCO","","Encinillas","","","2160.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"edef00aa9a7bf47e8d77d8d78a0fac0b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","CUAUTLA","","El Puerto","","","1771.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f064b340376293a4b081781c5edbd122","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TAMAZULA DE GORDIANO","","Soyatlan","","","1150.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f0cb9d8b048c788bcd5a0576162f3543","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","DEGOLLADO","","Degollado","","","1778.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f2d92ea636306d90c3770005b343c8a5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","SAN JUANITO DE ESCOBEDO","","San Pedro","","","1371.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f300dcfaf0bf8e69da4cd6f7caa3e6e3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","SAN JUANITO DE ESCOBEDO","","San Pedro A. Escobedo","","","1380.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f3a092b22a016e63f90af0afe334f98c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Viejo - Chupinaya - Los Sabinos"", ""tipo"":""Estatal"", ""distancia"":""4.647 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","ACATLAN DE JUAREZ","","Acatlán de Juárez","","","1396.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f42ba901e30bbc4870c8298ce4ecd3f7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Eucalera de Paso de Hidalgo"", ""tipo"":""Estatal"", ""distancia"":""0.075 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","LA BARCA","","La Barca","","","1540.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f442259bd436c0a13408d7f88b858bd1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","SAN JUANITO DE ESCOBEDO","","San Pedro","","","1365.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f4dc2d7f24d66854e35e88c08e89ca2d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","GOMEZ FARIAS","","San Andrés Ixtlán","","","1571.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f747115363671a21cb0824a426c3a649","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","EL GRULLO","","Ayuquila","","","896.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"fb318fcfd6bab59c1560afc146841f19","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TENAMAXTLAN","","TENAMAXTLAN","","","1487.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"fb77b4c92edd7e4592d931572b3f48f5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","ZACATECAS","MONTE ESCOBEDO","","Cerca de Monte Escobedo","","","2188.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"fd8566756f4c33eff339c83c5561a93a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","COLIMA","COLIMA","","Trapichillos","","","558.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"ff0afcde8fa96e1a546b62ff18325d84","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","ZACATECAS","VALPARAISO","","Cerca de Potrero de Gallegos","","","2034.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"ff44e2461026520beabda9ddfd323993","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Viejo - Chupinaya - Los Sabinos"", ""tipo"":""Estatal"", ""distancia"":""1.158 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","IXTLAHUACAN DE LOS MEMBRILLOS","","El Varal","","","1687.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"09ef3325496c0a5ce123750d437b363d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","MULEGE","","Mulege","","","5.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"182c21748d8395149b0bf1fa242a0b1e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","LA PAZ","","Colonia Santa Fe, km 92 de la carretera La Paz-Cd. Constitución, 16 km al oeste","","","10.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"2b3d4519ac7877bb2772a752a527c6d6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","LOS CABOS","","Las Cuevas, km 92 de la carretera La Paz-San José del Cabo","","","80.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"4c893b6e5bf5614f426210e0ac69efd4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","COMONDU","","San Isidro","","","128.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"5413c43dcf2395f83c1010f8879ca2e0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","MULEGE","","Mulege","","","5.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"645a7194edfaf1bcb966dc0209cb86b7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","LA PAZ","","Colonia Dos de Abril","","","40.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"7758c2ec93c694ae3a5760b26c32858e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","LA PAZ","","Colonia Santa Fe, km 92 de la carretera La Paz-Cd. Constitución, 16 km al oeste","","","10.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"7e8aa324c16d095d04842f893f8e172c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","COMONDU","","San Isidro","","","128.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"8dd125e2b5ac9f6b3c0f0f002a331700","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","COMONDU","","Cd. Constitución","","","50.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"90e6f2479788678ab1a40044366b93b8","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","COMONDU","","Cd. Constitución","","","50.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"a9f197906a0dc6a1e6ec99f27d4aa0cc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","MULEGE","","Mulege","","","5.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"f74f22a9ee03533644f86776856012d6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","BAJA CALIFORNIA SUR","LA PAZ","","Colonia Dos de Abril","","","40.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"0078b1ba0e19ec9094b3d398b61943cb","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","EL CARMEN TEQUEXQUITLA","","El Carmen Tequexquitla (Tequixquitla)","","","2300.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"00b9b61881e820f95a194a3df62bd63a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUANAJUATO","COMONFORT","","Cerca de Ojo de Agua de García, (aledaño al Ejido Ojo de Agua de García)","","","2083.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"012f825932439194f4ecb858ba081aea","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Montaña Malinche o Matlalcuéyatl"", ""tipo"":""Federal"", ""distancia"":""3.629 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS","","Cerca de la localidad San Pablo Zitlaltepec","","","2539.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"01565a7a7aec2c67683b8187f9398bd5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","TEJUPILCO","","Pantoja","","","1707.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"015d38ab98da338feab28a8ea33d2312","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Santuario del agua y forestal Presa Villa Victoria"", ""tipo"":""Estatal"", ""distancia"":""0 Kms""},{""nombre"":""Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","VILLA VICTORIA","","San Felipe de Las Rosas","","","2590.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"01b1423cbae91f762eb9f1c6062dc8f8","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","HIDALGO","HUAUTLA","","Chipila","","","240.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"01cd03d1b0929740c65f41b42bf7dc8f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUANAJUATO","DOCTOR MORA","","Puerto del Obispo","","","2199.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"01d008b2ff9644fb92d076ffab78a4b5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUANAJUATO","SAN FELIPE","","La Estancia del Cubo","","","2053.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"01d0e01862eb2e691448cc716df7e844","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","HIDALGO","AGUA BLANCA DE ITURBIDE","","Ranchería Chichicaxtle","","","2220.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"01e18763ad4a6d8fa7280b120f419971","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","TLAXCO","","Mariano Matamoros, a 300 m saliendo del pueblo","","","2548.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"020079750bd361f5c57d04c673746b4a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","HIDALGO","METEPEC","","El Nopalillo","","","2180.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"020bc1df7345c4e0f1f4776272119910","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","ZACATELCO","","Zacatelco","","","2193.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"0215d54bfaae5f1c7ed5dd723b408714","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Montaña Malinche o Matlalcuéyatl"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","SAN JOSE TEACALCO","","Quinta sección San José Teacalco","","","2622.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"025b2f8ced365a9e42bad14da1680003","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","SAN FELIPE DEL PROGRESO","","San Antonio Mextepec","","","2663.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"02a6cdb2b01c48ff14958c05b3a87c99","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","IXTACUIXTLA DE MARIANO MATAMOROS","","Xocoyucan","","","2229.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
