reference_id,reference_type,bibliograohic_citation,reference_year,reference_iri,is_peer_reviewed
213233b9-36a3-498f-ba0b-3711a2aec7f5,JOURNAL_ARTICLE,Novel evolutionary lineages in Labeobarbus (Cypriniformes; Cyprinidae) based on phylogenetic analyses of mtDNA sequences. Zootaxa. 4093(3): 363-381,2016,https://doi.org/10.11646/zootaxa.4093.3.4,
7ece7a4d-f115-4566-a77d-6c8cc495d6fe,JOURNAL_ARTICLE,Molecular phylogenetics of New World searobins (Triglidae; Prionotinae). Mol. Phylo. Evo.. 107: 382-387,2017,https://doi.org/10.1016/j.ympev.2016.11.017,
abffcf9e-8d72-4be2-a588-5749c0bc3ef2,JOURNAL_ARTICLE,A New species of Bananogmius (Teleostei: Tselfatiformes) From the Upper Cretaceous Carlile Shale of Western Kansas. J. Paleont.. 73(3): 504-511,1999,https://doi.org/10.1017/S0022336000028018,
2619d577-ef89-47b0-b1d5-71bdcdda65e4,JOURNAL_ARTICLE,"Redescription of the bigeye shiner, Notropis boops (Pisces: Cyprinidae). Proc. Biol. Soc. Wash.. 96(1): 50-58",1983,http://www.nativefishlab.net/library/textpdf/14069.pdf,
b7529a06-f68e-468f-b3e5-485846530b0d,TECHNICAL_REPORT,"Status survey of the sturgeon chub, Macrhybopsis gelida, and the sicklefin chub, M. meeki, in the middle Mississippi River, Illinois: 1-18",1996,,
5ba0af27-fc6b-4e0c-8210-3bca66dfbe06,JOURNAL_ARTICLE,Systematics of Macrhybopsis tetranema (Cypriniformes: Cyprinidae). Copeia. 1999(4): 969-980,1999,https://doi.org/10.2307/1447972,
606c2388-5424-4ffb-9075-7ecbe457a11f,JOURNAL_ARTICLE,Resolving Taxonomy and Historic Distribution for Conservation of Rare Great Plains Fishes: Hybognathus (Teleostei: Cyprinidae) in Eastern Colorado Basins. Copeia. 2003(1): 1-12,2003,https://doi.org/10.1643/0045-8511(2003)003%5B0001:RTAHDF%5D2.0.CO;2,
81befa48-8820-4c0d-b347-dc2277212304,JOURNAL_ARTICLE,"Phylogenetic Systematics, Biogeography, and Ecology of the Electric Fish Genus Brachyhypopomus (Ostariophysi: Gymnotiformes). PloS ONE. 11(10): 1-66",2016,https://doi.org/10.1371/journal.pone.0161680,
f03c97a0-2542-41db-ac39-cd9e7c6187ac,JOURNAL_ARTICLE,"The late Eocene-early Oligocene ichthyofauna from the Eastend area of the Cypress Hills Formation, Saskatchewan, Canada. J. Vert. Paleo.. 35(4): 1-25",2015,https://doi.org/10.1080/02724634.2014.956877,
b8853cf3-7b3a-40d7-a552-b5e40c05a0f3,JOURNAL_ARTICLE,"Historical Distribution and Status of Southern Redbelly Dace Chrosomus erythrogaster In the Arkansas River Basin, Colorado. SW. Nat.. 58(4): 465-469",2013,https://doi.org/10.1894/0038-4909-58.4.465,
d5f7b91f-a535-4793-8381-e6cf72b3612f,JOURNAL_ARTICLE,"Revision of Catfishes of the Genus Eutropiichthys, with the Description of Two New Species (Siluriformes: Schilbidae). Copeia. 2007(4): 866-885",2007,https://doi.org/10.1643/0045-8511(2007)7%5B866:ROCOTG%5D2.0.CO;2,
85235831-f4bd-4b64-817d-b0034a184495,JOURNAL_ARTICLE,"A new family of Cypriniformes (Teleostei, Ostariophysi) based on a redescription of †Jianghanichthys hubeiensis (Lei, 1977) from the Eocene Yangxi Formation of China. J. Vert. Paleo.. 35(6): 1-23",2015,https://doi.org/10.1080/02724634.2015.1004073,
2733403b-f090-4a92-82e1-3d7f007ab975,DISSERTATION,"Osteology, Taxonomy, Phylogeny, and Body Shape Changes of Eocene Catostomid and Problematic Catostomid Fishes: 1-423",2016,,
32b3b5c4-fe33-4f21-8032-0f2ef30b3427,JOURNAL_ARTICLE,"The identity of Batasio tengana (Hamilton, 1822), with the description of two new species of Batasio from north-eastern India (Teleostei: Bagridae). J. Fish Biol.. 68: 101-118",2006,https://doi.org/10.1111/j.0022-1112.2006.001019.x,
400417ac-89dd-4abf-bd48-9bb2d7ddf856,JOURNAL_ARTICLE,"Revision of the Indo-Pacific threadfin genus Polydactylus (Perciformes, Polynemidae) with a key to the species. Bull. Natn. Sci. Mus., Tokyo, Ser A. 28(3): 171-194",2002,http://www.museum.kagoshima-u.ac.jp/staff/motomura/2002-Revision%20of%20Indo-Pacific%20Polydactylus.pdf,
9fcf9ab2-2db8-428a-a2c8-d975abe03548,JOURNAL_ARTICLE,New Species of Trichomycterus from the Andean Cordillera of Argentina (Siluriformes: Trichomycteridae). Copeia. 2009(1): 195-202,2009,https://doi.org/10.1643/CI-08-083,
3c1a4912-6d21-44f0-bbee-900006061edb,JOURNAL_ARTICLE,"A new Trichomycterus (Siluriformes: Trichomycteridae) from Aguarague National Park of the Bolivian preandean region, with comments on relationships within of the genus. J. Fish Biol.. 75: 385-393",2006,https://doi.org/10.1007/s10641-005-5065-4,
062c7512-b27d-4653-ae1f-097e467c2898,JOURNAL_ARTICLE,"Redescription of the Pez Graso, Rhizosomichthys totae (Trichomycteridae), of Lago de Tota, Colombia, and Aspects of Cranial Osteology Revealed by Microtomography. Copeia. 2009(3): 510-522",2009,https://doi.org/10.1643/CI-08-186,
5d430f5d-9212-4db8-a611-6f38fe6b06b5,JOURNAL_ARTICLE,New Trichomycterus (Siluriformes: Trichomycteridae) from an Offshore Island of Colombia. Copeia. 2005(1): 68-76,2005,https://doi.org/10.1643/CI-04-177R1,
262a79a1-578a-4168-854c-2c1a46d22c6b,JOURNAL_ARTICLE,"Understanding morphological variability in a taxonomic context in Chilean diplomystids (Teleostei: Siluriformes), including the description of a new species. PeerJ: 1-40",2017,https://doi.org/10.7717/peerj.2991,
45900659-26f7-4b1e-9bd8-6a077460ede0,JOURNAL_ARTICLE,"Completeness, Coverage & Equivalence in Scientific Data Records. Proc. Amer. Soc. Inf. Sci. & Tech.. 49: 1-4",2012,https://doi.org/10.1002/meet.14504901331,
139f53a1-ed34-4e18-be7e-f3f7eda9aeac,JOURNAL_ARTICLE,Actinistian gular plates from the Cretaceous of Mexico and the problems assigning gular plates taxonomically. Foss. Rec.. 19: 101-117,2016,https://doi.org/10.5194/fr-19-101-2016,
fcf365dc-da62-4396-acc7-f0ac90048bb8,JOURNAL_ARTICLE,Development of the branchiostegal rays of Synodus foetens (Aulopiformes: Synodontidae) and Sander vitreus (Perciformes: Percidae) with comments on branchiostegal ray characters used in phylogenetic systematics of teleost fishes. Sci. Pap. Nat. Hist. Mus. Univ. Kan.. 46: 1-23,2013,,
826dd74b-cc8f-42ce-8dec-a2204bfde9c3,JOURNAL_ARTICLE,Exotic and invasive fishes in Mexico. Check List. 11(3): 1627,2015,https://doi.org/10.15560/11.3.1627,
ab7572a2-3e50-407a-8b5e-1e7aabfbf886,DISSERTATION,Historical composition and long-term trends of fish assemblages in two Texas rivers and microhabitat associations and movement of Guadalupe bass Micropterus treculii in the Pedernales and South Llano rivers: 1-222,2009,,
9b039d77-19f1-42f2-9bf4-a0ebbe113bf5,JOURNAL_ARTICLE,Long-term changes in flow regime and fish assemblage composition in the Guadalupe and San Marcos rivers of Texas. River Res. Applic.. 27: 566-579,2011,https://doi.org/10.1002/rra.1373,
47768ac0-c1f4-4d6b-b623-11acfa96392c,JOURNAL_ARTICLE,The impact of shifts in marine biodiversity hotspots on patterns of range evolution: Evidence from the Holocentridae (squirrelfishes and soldierfishes). Evolution. 69(1): 146-161,2014,https://doi.org/10.1111/evo.12562,
3b3bd955-7021-470e-8d3e-811ea3653bce,JOURNAL_ARTICLE,Phylogenetic placement of enigmatic percomorph families (Teleostei: Percomorphaceae). Mol. Phylo. Evo.. 94: 565-576,2016,https://doi.org/10.1016/j.ympev.2015.10.006,
e7d3cf81-2c5c-413b-ac41-3ebd77c224d8,JOURNAL_ARTICLE,Multi-locus phylogeny reveals instances of mitochondrial introgression and unrecognized diversity in Kenyan barbs (Cyprininae: Smiliogastrini). Mol. Phylo. Evo.. 111: 35-43,2017,https://doi.org/10.1016/j.ympev.2017.03.015,
625c3c93-9353-4634-9a73-c7b40f1d4d80,JOURNAL_ARTICLE,"Lutjanus xanthopinnis, a new species of snapper (Pisces: Lutjanidae) from the Indo-west Pacific, with a redescription of Lutjanus madras (Valenciennes 1831). J. Ocean. Sci. Found.. 17: 22-41",2015,,
eec6fb2a-7685-4b03-a425-fdad84d8b704,JOURNAL_ARTICLE,Mitogenomic sequences and evidence from unique gene rearrangements corroborate evolutionary relationships of myctophiformes (Neoteleostei). BMC Evo. Biol.. 13: 1-21,2013,https://doi.org/10.1186/1471-2148-13-111,
716be85f-1607-4118-87aa-cd240494b85e,JOURNAL_ARTICLE,Stingray diversification across the end-Cretaceous extinctions. Mem. Mus. Vic.. 74: 379-390,2016,https://doi.org/10.24199/j.mmv.2016.74.26,
b9a28800-3db7-4b17-8962-d93d1c13cde1,DISSERTATION,Phylogeny and phylogeography of the family Kyphosidae (Perciformes: Teleostei): 1-488,2013,,
fe659f05-b1c2-44e3-a205-3dfa2b24f221,JOURNAL_ARTICLE,"A new classification of viviparous brotulas (Bythitidae) – with family status for Dinematichthyidae – based on molecular, morphological and fossil data. Mol. Phylo. Evo.. 100: 391-408",2016,https://doi.org/10.1016/j.ympev.2016.04.008,
31f6055e-2414-4425-8152-aa965b745ee8,JOURNAL_ARTICLE,"Two deep evolutionary lineages in the circumtropical glasseye Heteropriacanthus cruentatus (Teleostei, Priacanthidae) with admixture in the south-western Indian Ocean. J. Fish Biol.. 87: 715-727",2015,https://doi.org/10.1111/jfb.12754,
d96afe10-c141-4c21-aed6-e97fda0838d2,DISSERTATION,Modeling species distributions: Applications and methods for marine biogeography and conservation: 1-119,2015,,
372d8564-0f7b-46c6-a890-75072d576d08,JOURNAL_ARTICLE,"Genetic Variation in Western Members of the Macrhybopsis aestivalis Complex (Teleostei: Cyprinidae), with Emphasis on Those of the Red and Arkansas River Basins. Copeia. 2003(3): 493-501",2003,https://doi.org/10.1643/CG-02-033R1,
a4f7af61-5c1b-4c61-bbed-3f03f963a693,JOURNAL_ARTICLE,Brain Patterns in Minnows of the Genus Hybopsis in Relation to Feeding Habits and Habitat. Copeia. 1967(1): 1-39,1967,https://doi.org/10.2307/1442172,
488c8859-fa21-4bd4-bec6-cded1036a976,BOOK_SECTION,Phylogenetic relationships of the Percidae (Teleostei: Perciformes): A preliminary hypothesis. Chapter 7: 247-267,1992,,
cd0cd0d6-6e4d-45f9-8851-4a8c4e633b30,BOOK_SECTION,Phylogenetic relationships of the Boleosoma species group (Percidae: Etheostoma). Chapter 8: 268-292,1992,,
9709d8af-d283-41ae-ab7e-cb2963f33ca1,JOURNAL_ARTICLE,First record of Fundulus olivaceus (Atherinomorpha:  Fundulidae) in Kansas. SW. Nat.. 49(1): 87-88,2004,https://doi.org/10.1894/0038-4909(2004)049%3C0087:FROFOA%3E2.0.CO;2,
41b3e1f9-e431-4fa3-a62f-93520c7065d4,JOURNAL_ARTICLE,Characterization of 32 novel microsatellite loci for population and mating system studies using Campostoma anomalum (central stoneroller). Mol. Ecol. Res.. 9: 251-254,2009,https://doi.org/10.1111/j.1755-0998.2008.02430.x,
7c7a0e4a-d069-4eaf-9edd-7afa985a3f2d,JOURNAL_ARTICLE,"Twenty-three microsatellite DNA loci for population genetic studies and parentage assignment in orangethroat darter, Etheostoma spectabile. Mol. Ecol. Res.. 8: 1483-1485",2008,https://doi.org/10.1111/j.1755-0998.2008.02312.x,
8a6daf6a-b1cc-4130-b334-26b203fc823b,DISSERTATION,"Molecules, Morphology and Monophyly:  Resolving Pleuronectiform Phylogeny and Investigating why it has been so difficult to do: 1-157",2014,,
4ecd3204-8d20-401c-817c-c920def6a73d,JOURNAL_ARTICLE,The composition of the caudal skeleton of teleosts (Actonopterygii: Osteichthyes). Zoo. J Linn. Soc.. 97: 189-231,1989,https://doi.org/10.1111/j.1096-3642.1989.tb00547.x,
0fbed982-6073-4413-9bbb-ba3b4f2217fc,DISSERTATION,Foamy-like endogenous retroviruses are abundant and extensive in Teleosts: 1-52,2015,,
d2bba165-728f-493a-8e90-8cbab9279df4,JOURNAL_ARTICLE,Foamy-like endogenous retroviruses are abundant and extensive in Teleosts. Vir. Evol.. 2(2): 1-14,2016,https://doi.org/10.1093/ve/vew032,
7c68ce4b-d2cc-4c57-a814-f3dcc5e9ccdc,JOURNAL_ARTICLE,A DNA sequence-based approach to the identification of shark and ray species and its implications for global elasmobranch diversity and parasitology. Bull. Am. Mus. Nat. Hist.. 367: 1-262,2012,https://doi.org/10.1206/754.1,
3f7adcda-f228-47c2-b707-4466589a5766,DISSERTATION,"Systematics, Variation, and Speciation of the Macrhybopsis aestivalis complex (Cypriniformes: Cyprinidae) West of the Mississippi River: 1-260",1997,,
52e5c6c7-11a2-4fb1-9387-9137ea3bc10a,JOURNAL_ARTICLE,Early-branching euteleost relationships: Areas of congruence between concatenation and coalescent model inferences. PeerJ: 1-17,2017,https://doi.org/10.7717/peerj.3548,
ae344fb4-5263-4161-ada5-d15d2f5c8d49,JOURNAL_ARTICLE,"A molecular phylogeny of the Percidae (Teleostei, Perciformes) based on mitochondrial DNA sequence. Mol. Phylo. Evo.. 32(2): 545-562",2004,https://doi.org/10.1016/j.ympev.2004.01.011,
ae8a7325-56e7-4741-aec8-bce1274d8149,DISSERTATION,Phylogeography of Rhinichthys cataractae (Teleostei: Cyprinidae): pre-glacial colonization across the Continental Divide and Pleistocene diversification within the Rio Grande drainage: 1-39,2013,,
73a3d4e8-77fb-478d-9b7c-3f7d89415cb0,JOURNAL_ARTICLE,Phylogenetic placement of the European sand gobies in Gobionellidae and characterization of gobionellid lineages (Gobiiformes: Gobioidei). Zootaxa. 3619(3): 369-382,2013,https://doi.org/10.11646/zootaxa.3619.3.6,
e43d569c-68e8-4db7-b696-78da6a5090c8,JOURNAL_ARTICLE,"Phylogenetic Relationships of Barcheek Darters (Percidae: Etheostoma, Subgenus Catonotus) with Descriptions of Two New Species. Copeia. 2003(3): 512-530",2003,https://doi.org/10.1643/CI-02-259R,
15dcab84-6fa2-42f3-9723-39d9b9873906,JOURNAL_ARTICLE,Monophyly and phylogenetic relationships of the catfish genus Glyptothorax (Teleostei: Sisoridae) inferred from nuclear and mitochondrial gene sequences. Mol. Phylo. Evo.. 61: 278-289,2011,https://doi.org/10.1016/j.ympev.2011.06.018,
a9d13ded-c022-4ca6-b015-00032012236f,JOURNAL_ARTICLE,"On Psilorhynchus sucatio and P. nudithoracicus, with the description of a new species of Psilorhynchus from northeastern India (Ostariophysi: Psilorhynchidae). Zootaxa. 3686(2): 201-243",2013,https://doi.org/10.11646/zootaxa.3686.2.5,
67d943de-65c3-428d-8dd5-82b7a3498ee2,JOURNAL_ARTICLE,"Pimephales vigilax (Pisces, Cyprinidae) Established in the Missouri River Basin. Trans. Kan. Acad. Sci.. 87(3/4): 105-107",1984,https://doi.org/10.2307/3627844,
a7d61ac7-ec0e-42f1-983a-a74c25af2729,JOURNAL_ARTICLE,Phylogenetic analysis and taxonomy of the poecilioid fishes (Teleostei; Cyprinodontiformes). Zoo. J Linn. Soc.. 130: 1-53,2000,https://doi.org/10.1111/j.1096-3642.2000.tb02194.x,
990ab037-f4f8-4605-862b-3fedc2ed21e8,JOURNAL_ARTICLE,"Variation in the Plains Minnow, Hybognathus placitus Girard. Trans. Kan. Acad. Sci.. 67(1): 154-168",1964,https://doi.org/10.2307/3626689,
3d8b2ac7-ae1c-40c4-bf25-681b77a2d48c,JOURNAL_ARTICLE,"Reevaluation of Oklahoma Records of the Southern Cavefish, Typhlichthys Subterraneus Girard (Amblyopsidae). SW. Nat.. 28(4): 471-473",1983,https://doi.org/10.2307/3670836,
a7122ae5-1435-4d28-a05d-2366b46163ea,JOURNAL_ARTICLE,"Nomenclature in the Pimephalinae, with special reference to the bullhead minnow, Pimephales vigilax perspicuus (Girard) . Trans. Kan. Acad. Sci.. 56(1): 92-96",1953,https://doi.org/10.2307/3626197,
e913f95c-d3b6-4cf1-a10d-6841cde3dc30,JOURNAL_ARTICLE,"Decreasing Distribution and Current Status of the Arkansas River Shiner, Notropis girardi, in the Rivers of Oklahoma and Kansas. Proc. Okla. Acad. Sci.. 71: 5-15",1991,,
817c1a90-bac8-446e-b7e9-c825462a749d,JOURNAL_ARTICLE,"Red River Pupfish, Cyprinodon rubrofluviatilis (Fowler), in the Arkansas River Drainage in Western Oklahoma. Proc. Okla. Acad. Sci.. 64: 48",1984,,
8fd72da5-1e5f-4403-9f69-f2a72b656460,JOURNAL_ARTICLE,Three additional records for fishes rare in Oklahoma. Proc. Okla. Acad. Sci.. 63: 105,1983,http://ojs.library.okstate.edu/osu/index.php/OAS/article/viewFile/5250/4919,
c52a5c0e-5b99-4266-8a39-9892ab83e177,TECHNICAL_REPORT,"Recovery plan for the peppered chub, Macrhybopsis tetranema Gilbert, in Kansas: 1-42",2005,,
f0345348-1452-4f3c-8b24-b54160e3def2,JOURNAL_ARTICLE,"Morphological and genetic evolution in eastern populations of the Macrhybopsis aestivalis complex (Cypriniformes: Cyprinidae), with the descriptions of four new species. Zootaxa. 4247(5): 501-555",2017,https://doi.org/10.11646/zootaxa.4247.5.1,
ef5c76ef-85bc-4ac6-b5e7-2b52763d34d2,BOOK_SECTION,Peces del Altiplano de Chile: 93-133,1982,,
590f904f-613e-4e49-8e8f-b7311f4dbaf5,BOOK_SECTION,Early diversification of actinopterygians: 217-270,2004,,
c30cbd08-5405-4a97-a0bc-c6f4db76cccf,DISSERTATION,"A reconfirmation of the species status of Fundulus waccamensis Hubbs and Raney with consideration of geographic variation in its cognate, Fundulus diaphanus (Lesueur): 1-31",1986,,
37b68c49-4b06-468b-ba99-71d6e5c2b8a2,DISSERTATION,"Geographic variation in the North American Cyprinid fish, Hybognathus placitus Girard: 1-35",1962,,
954f35be-58f1-4cae-8436-595333163ee6,DISSERTATION,"Comparative osteology of the Centrarchid fishes, Ambloplites rupestris, Archoplites interruptus, and Pomoxis nigromaculatus: 1-34",1959,,
5a6bfad6-2097-47f2-a679-6715119f15e6,DISSERTATION,Morphology of the Beryciform pelvic girdle: 1-34,1996,,
67218bea-0a98-4873-b797-911ad9ee678b,JOURNAL_ARTICLE,"Morphology, phylogeny, biogeography and systematics of Phoxinus (Pisces: Cyprinidae). Bon. Zoo. Mono.. 39: 1-232",1996,https://www.biodiversitylibrary.org/part/215327,
c7453057-c324-4ccd-a313-00496f3c50d4,DISSERTATION,"Distribution and variation of Etheostoma spectabile (Agassiz) (Percidae, Teleostei): 1-144",1966,,
ad5ee793-4423-48eb-8c7e-c23ac5f8e3af,DISSERTATION,"Molecular systematics of the Atherinomorpha (Teleostei), with an emphasis on the Atheriniformes: 1-124",2001,,
5cbb6318-851d-4ebb-8097-b6785b572dde,DISSERTATION,Fishes in the Kansas river system in relation to zoogeography of the Great Plains. 2 volumes: 345,1964,,
16015ca7-0378-45f1-ae8f-fd31681658fe,DISSERTATION,Fishes of the Kansas River System in relation to zoogeography of the Great Plains. 2 volumes: 1-345,1964,,
db0c8106-91b9-4429-86a5-ef4e5845a555,DISSERTATION,"Geographic variation in the North American Cyprinid Fish, Hybopsis gracilis: 1-51",1960,,
d8f50ed1-497f-4f34-a93b-c7ef8726ec18,DISSERTATION,Phylogenetic Relationships of the Genus Hybognathus (Teleostei: Cyprinidae): 1-60,1989,,
c917d56d-8391-4c59-a6ff-1428f731478d,DISSERTATION,A distributional study of the Fishes of Missouri: 1-390,1969,,
22216e3c-1af9-4964-96ac-17f6c67dd192,DISSERTATION,Phylogenetic analysis and taxonomy of the Oligocephalus group of Darters (Teleostei: Percidae): 1-338,1996,,
6576f96c-b0ac-48a8-88be-ffb7615adb4d,JOURNAL_ARTICLE,Morphological and taxonomic descriptions of a new genus and species of killifishes (Teleostei: Cyprinodontiformes) from the high Andes of northern Chile. PloS ONE. 12(8): 1-36,2017,https://doi.org/10.1371/journal.pone.0181989,
d071304d-331b-4c88-933c-0a3b71b957e3,JOURNAL_ARTICLE,The status of Enneanectes jordani and a new species of triplefin blenny from the Greater Caribbean (Teleostei: Tripterygiidae). J. Ocean. Sci. Found.. 27: 48-73,2017,http://oceansciencefoundation.org/josf/josf27d.pdf,
3fa90b01-50f2-4bd3-9994-069a63715cdb,JOURNAL_ARTICLE,A method to assemble DNA fragments mimicking junctions of transgenic elements: Application to the AquAdvantage salmon. Food Control. 82: 179-183,2017,https://doi.org/10.1016/j.foodcont.2017.06.037,
21d815a2-fdc1-4ebf-ac8c-0c99ec95ce54,JOURNAL_ARTICLE,Pruning the Pearlsides: Reconciling morphology and molecules in mesopelagic fishes (Maurolicus: Sternoptychidae). Deep-Sea Research. 137: 246-257,2017,https://doi.org/10.1016/j.dsr2.2016.04.024,
d5b80196-a655-4608-a5d2-348a2426feb1,JOURNAL_ARTICLE,Round herring (genus Etrumeus) contain distinct evolutionary lineages coincident with a biogeographic barrier along Australia’s southern temperate coastline. Mar Biol. 161(11): 2465-2477,2014,https://doi.org/10.1007/s00227-014-2516-5,
0a350f6e-a76a-4867-a291-09b524164716,BOOK_SECTION,"Taxonomy, Distribution, and Evolution of the Percidae: 3-60",2015,,
a29a6c6c-c33b-4ee7-857d-1352f9f7e944,BOOK_SECTION,"Evolutionary Relationships, Population Genetics, and Ecological and Genomic Adaptations of Perch (Perca): 2-46",2015,https://doi.org/10.1201/b18806-3,
b12dab4d-26f2-4ef7-8504-7400b55702a8,JOURNAL_ARTICLE,"Catalog of type specimens of the darters (Pisces, Percidae, Etheostomatini). Proc. US Nat. Mus.. 119: 1-85",1966,https://doi.org/10.5479/si.00963801.119-3550.1,
9fb36937-4857-4af8-8410-7f092fd5ca04,JOURNAL_ARTICLE,"The swamp darters of the subgenus Hololepis (Pisces, Percidae). Tul. Stud. Zoo. Bot.. 9(4): 115-211",1962,https://doi.org/10.5962/bhl.part.25183,
adae6b93-9381-467b-af1b-ac6f67a399ff,JOURNAL_ARTICLE,New Species of Jenynsia (Teleostei: Cyprinodontiformes) from Southern Brazil and Its Phylogenetic Relationships. Copeia. 2001(3): 726-736,2001,https://doi.org/10.1643/0045-8511(2001)001[0726:NSOJTC]2.0.CO;2,
3594fd68-f75b-455e-9a94-98f8724c8a1b,JOURNAL_ARTICLE,Genera of the Asian Catfish Families Sisoridae and Erethistidae (Teleostei: Siluriformes). Zootaxa. 1345: 1-96,2006,https://doi.org/10.11646/zootaxa.1345.1.1,
588e02a1-d181-421d-8479-702a4b132b38,JOURNAL_ARTICLE,First record of Rainbow Trout in the Kansas River. Trans. Kan. Acad. Sci.. 118(3-4): 264,2015,https://doi.org/10.1660/062.118.0308,
175462a3-8f8d-4378-a6cf-7632f752fa9e,JOURNAL_ARTICLE,"Support for a ‘Center of Origin’ in the Coral Triangle: Cryptic diversity, recent speciation, and local endemism in a diverse lineage of reef fishes (Gobiidae: Eviota). Mol. Phylo. Evo.. 82: 200-210",2015,https://doi.org/10.1016/j.ympev.2014.09.012,
7cb8b1e3-1e49-42d8-b211-70fdcd69fc2a,JOURNAL_ARTICLE,Phylogenetic interpretation of ontogenetic change: sorting out the actual and artefactual in an empirical case study of centrarchid fishes. Zoo. J Linn. Soc.. 107: 175-291,1993,https://doi.org/10.1111/j.1096-3642.1993.tb00289.x,
165e4389-019c-4f70-82cd-96038ffee4f3,JOURNAL_ARTICLE,The Untold Story of the Caudal Skeleton in the Electric Eel (Ostariophysi: Gymnotiformes: Electrophorus). PloS ONE. 8(7): 1-8,2013,https://doi.org/10.1371/journal.pone.0068719,
6e11a27c-56ad-4c9c-9605-db9cf8d23695,JOURNAL_ARTICLE,"Whole-mount procedures for simultaneous visualization of nerves, neurons, cartilage and bone. Brain Research Protocols. 4: 115-123",1999,https://doi.org/10.1016/S1385-299X(99)00007-0,
5e197a07-bdec-4ecb-a2a1-60816cda482c,JOURNAL_ARTICLE,"A taxonomic revision of the Neotropical electric fish genus Brachyhypopomus (Ostariophysi: Gymnotiformes: Hypopomidae), with descriptions of 15 new species. Neot. Ichthy.. 14(4): 639-790",2016,https://doi.org/10.1590/1982-0224-20150146,
9e526e84-6f2d-4ad5-af32-4956ef685196,JOURNAL_ARTICLE,New Species of Trichomycterus from Midelevation Localities of Northwestern Argentina (Siluriformes: Trichomycteridae). Copeia. 4: 876-882,2004,https://doi.org/10.1643/CI-04-094R1,
ee5e57c7-38a6-4a72-bc5f-ba811c5cbcf0,JOURNAL_ARTICLE,Fishes of South Dakota. Misc. Pub. Mus. Zool. U. Mich. 119: 1-140,1962,https://doi.org/10.3998/mpub.9690435,
6d498c79-7331-41a8-a955-da707eff8eac,JOURNAL_ARTICLE,Systematic significance of breeding tubercles in fishes of the family Percidae. Proc. US Nat. Mus.. 117 (3518): 567-614,1965,https://doi.org/10.5479/si.00963801.117-3518.567,
45b40a09-f646-4f29-a51c-32747fd49454,JOURNAL_ARTICLE,"Distribution, Habitat, and Abundance of the Topeka Shiner Notropis topeka (Gilbert) in Kansas. Am. Midl. Nat.. 61(1): 210-217",1959,https://doi.org/10.2307/2422352,
45ec8c24-3893-4336-9cbb-64cef4ef972e,JOURNAL_ARTICLE,Biogeography of Ouachita highland fishes. SW. Nat.. 30(2): 195-211,1985,https://doi.org/10.2307/3670734,
e5a268c9-fee0-4402-952d-0ac5fa48024c,JOURNAL_ARTICLE,Distributional records of some Kansas fishes. Trans. Kan. Acad. Sci.. 90(3-4): 153-156,1987,https://doi.org/10.2307/3627798,
b589620e-1ee0-4674-b135-06ede0e56934,JOURNAL_ARTICLE,Ecological divergence and conservatism: spatiotemporal patterns of niche evolution in a genus of livebearing fishes (Poeciliidae: Xiphophorus). BMC Evo. Biol.. 16:44: 1-16,2016,https://doi.org/10.1186/s12862-016-0593-4,
f0a7537e-4759-48ec-bdbb-b542f8b46ca7,JOURNAL_ARTICLE,Sensory Canals and Related Bones of Tertiary Siluriform Crania from Bolivia and North America and Comparison with Recent Forms. J. Vert. Paleo.. 15(3): 482-505,1995,https://doi.org/10.1080/02724634.1995.10011243,
e07b29de-7170-4249-ad64-c6aa25337567,JOURNAL_ARTICLE,"The life history of the Cypress Darter, Etheostoma proeliare, in Max Creek, Illinois. Biological Notes. 106: 1015",1978,https://doi.org/10.5962/bhl.title.15184,
71823e7a-de3e-4012-99bf-32f7eb342703,JOURNAL_ARTICLE,"The life history of the least darter, Etheostoma microperca, in the Iroquois River, Illinois. Biological Notes. 112: 1-15",1979,https://doi.org/10.5962/bhl.title.15167,
c4a34af1-f79c-4a54-97ce-97affb2240ca,JOURNAL_ARTICLE,"A Partial Biological Survey of the Spring River Drainage in Kansas, Oklahoma and Missouri. Part II: The Fishes. Trans. Kan. Acad. Sci.. 72(4): 429-472",1969,https://doi.org/10.2307/3627646,
5479e590-72ff-4683-9bfb-3c28f390d58e,JOURNAL_ARTICLE,Occurrence of Natural Hybrids between Etheostoma and percina (Pisces: Percidae). SW. Nat.. 33(1): 97-126,1988,https://doi.org/10.2307/3672094,
a7f244b8-1fbd-4a18-bd1a-8be17e0ad5c7,JOURNAL_ARTICLE,Marine–freshwater transitions are associated with the evolution of dietary diversification in terapontid grunters (Teleostei: Terapontidae). J. Evol. Bio.. 25: 1163-1179,2012,https://doi.org/10.1111/j.1420-9101.2012.02504.x,
d3a74d4c-0f21-4d20-9d7f-37a06b1f56b8,JOURNAL_ARTICLE,Explicit tests of palaeodrainage connections of southeastern North America and the historical biogeography of Orangethroat Darters (Percidae: Etheostoma: Ceasia). Mol. Ecol.. 22: 5397-5417,2013,https://doi.org/10.1111/mec.12485,
8a5051a9-0e50-4ef8-9e1a-abc9f5b0046c,JOURNAL_ARTICLE,"A new multi-locus timescale reveals the evolutionary basis of diversity patterns in triggerfishes and filefishes (Balistidae, Monacanthidae; Tetraodontiformes). Mol. Phylo. Evo.. 69: 165-176",2013,https://doi.org/10.1016/j.ympev.2013.05.015,
