protocol_id	protocol_type
245d1f37bf2b5f1ba4970198e071255494cb2ae6	Es el promedio de la medida de 10 granos consecutivos en su espesor. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
5c56454c1c31f1ffd31ae082b1cacfde017e9785	Es el promedio de la medida de 10 granos consecutivos en su espesor. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
2f9586534503cccc8505ffc814e87204b266d211	Es el promedio de la medida de 10 granos consecutivos en su espesor.
a0f93779d14c8cc6400b5d9ebe7215dd018da205	Es el promedio de la medida de 10 granos consecutivos en su espesor.
21719aeda9136f95c44e8cb6fa38c1abf5ed203a	Es el promedio de la medida de 10 granos consecutivos en su espesor.
c7767db6d8d4a202c0b47a047f911541b5419d32	Es el promedio de la medida de 10 granos consecutivos en su espesor. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
eaf69af61d2693df85154b8c0833423fe53b8945	Las colectas fueron concentradas en el campo experimental, donde se empezó a procesar las mazorcas con una foto de 10 mazorcas para foto documentar las colectas y se desgranaron las 30 mazorcas de la muestra. Se midió un grano representativo de la colecta para saber la longitud y lo ancho del grano.
a6440f92f0a8d00a35bfdd4caabec4e6a1e55856	Es el promedio de la medida de 10 granos consecutivos en su altura. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
009dadd5c094fb72d540cb8179212210aabdc6e4	Es el promedio de la medida de 10 granos consecutivos en su altura. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
2d8eccfdaae1a88e969292ebc73e3bdbba412f47	Es el promedio de la medida de 10 granos consecutivos en su altura. 
df8230af86cc159e779b797e6230d9e0805fae70	Es el promedio de la medida de 10 granos consecutivos en su altura. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
9f178973c5627902d52501e63257c4b6ba1d712a	Es el promedio de la medida de 10 granos consecutivos en su altura. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
15a9cfb82a3b4843b12f8763a682bbe13db7bc47	Es el promedio de la medida de 10 granos consecutivos en su altura. 
722a8acd7dd0cb37e99ed5d858a8ddcec9f9f045	Es el promedio de la medida de 10 granos consecutivos en su altura. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas. Una vez caracterizada la mazorca se procedió a caracterizar el grano, se seleccionaron 5 mazorcas, se desgranó cada mazorca dejando 10 granos por mazorca. 
2c08a708a375983c82d3b26d35a203ed51be99f1	Es el promedio de la medida de 10 granos consecutivos en su altura. 
92bdb3911d8429d3c3ffb2f176f98e8dcee2edc4	Es el promedio de la medida de 10 granos consecutivos en su altura. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
8f29e92890475d090db465e709da98d5274f9ec5	Es el promedio de la medida de 10 granos consecutivos en su altura. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
519fbfee24af3c1a7d59cca0ea1ec33a465dfd63	Es el promedio de la medida de 10 granos consecutivos en su altura. 
0495427b42ea001aeb79479a032dbc5f3c22945e	Es el promedio de la medida de 10 granos consecutivos en su altura. 
7afe80c078f23022a4a9e61875b17e8ec0ebd68e	Es el promedio de la medida de 10 granos consecutivos en su altura. 
3528db4c784f3615542b42f8ac1c8b8ade8431bc	Es el promedio de la medida de 10 granos consecutivos en su altura. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
248031e97e3f5bc551a86d5f604ec1482ad0aef4	Las colectas fueron concentradas en el campo experimental, donde se empezó a procesar las mazorcas con una foto de 10 mazorcas para foto documentar las colectas y se desgranaron las 30 mazorcas de la muestra. Se midió un grano representativo de la colecta para saber la longitud y lo ancho del grano.
b06dea507f01d2dc3dc20a1cc414d0bf07557838	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
a197c421a1d8e80f141324412940e4a5acda53b5	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa.
1c96ffca9ec462533464047486f1337160fcbc29	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa.
c28d55d37b87a94d9e3620cf40bd51362cf61f1e	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa.
4828b2b1119f4a45e7526d3e8b00a09ab589c965	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa.
887e2c93109a8ded236fe2696ef5ee0734cfcab6	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas. Una vez caracterizada la mazorca se procedió a caracterizar el grano, se seleccionaron 5 mazorcas, se desgranó cada mazorca dejando 10 granos por mazorca. 
447e984bc2babc576b71e2edbdd47edd115796d5	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa.
590542e190ddd64ed3f8baea8568c2104a8a7e99	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa.
266aeb1044d03302b349af682efc82d142a84fa1	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
a53df42f4cacfbf231bea9150804a2aa8eff958a	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa.
90aa8a60b6a04869a958dd7745e6b0216a89863d	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa.
7543cf71c00cb66bd2c60100098a7656f21c3c68	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
e0b27db8c662efc1e36af8e7c2d6ccd9aa37bfc2	Es el porcentaje de humedad contenido en una muestra que se seca para su conservación almacenamiento. Se determina por métodos indirectos, aunque es recomendable usar el método a base de secado en estufa.
53969cca986653429cb2dd996f157da6e0864ac3	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
4a13508c6d2a933f1c9677c03d4bfa4d889899d9	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l.
1e48f7cd13be5faebb7325429a028d64d5f8f819	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
20dd6ba80f9c9c15ab9ab593624620407ca48616	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l.
94d3fc0289a0b1cb8ccf7f134acce9953acc0e9a	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l.
a15ee40d0d2e9cb4c37cad6329fd6aeaf8fbbd7c	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l.
2d7026aa5fc51fe91aec5e5361ba93fa44db5738	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l.
e75e8252babae1a39215cfedb7261b9b043d710d	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l.
7ae94649724bc9396f808b4af166f2cbd1ce66db	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
cace93307c40b7fe76a92df7776e1db0ef88fa4f	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l.
477828d421aa48cca3c79fc8deb3d757be345f58	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l.
3c2386b34aca03f028e4e2ca22f51a2a24d9da0c	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
dae42106e36809a20aa530590649bdef875d7530	Es el peso de un volumen de 100 litros de maíz. Esta medida está expresada en g/l.
0054df6b88691c2602b8c8c12c8416413a925576	Es el volumen de 100 granos expresado en centímetros cúbicos. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
05eacdb060435f80dd818693cbb35d149d68559b	Es el volumen de 100 granos expresado en centímetros cúbicos. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
92831d71180ca1491aa02d74b10536643c96a48b	Es el volumen de 100 granos expresado en centímetros cúbicos. En cada colecta se obtuvieron 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad. Únicamente en seis de las colectas no se completaron las 50 mazorcas y estas variaron de 20 a 40 por muestra. Las colectas se realizaron durante los meses de enero a abril, por lo que debido a lo extemporáneo de la época de colecta de las muestras, estas se realizaron directamente de la troje, seleccionando las 50 mejores mazorcas de cada colecta. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca. 
a7dcea7b5fa2e64dba9c2161db50aec9c9b8d439	Es el volumen de 100 granos expresado en centímetros cúbicos. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
2c95624d225c3588036f9f257d04ad2f96eef5b6	Es el volumen de 100 granos expresado en centímetros cúbicos.
bfc210cb06e1b6f26f956ff454e5212d03e13308	Es el volumen de 100 granos expresado en centímetros cúbicos. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas. Una vez caracterizada la mazorca se procedió a caracterizar el grano, se seleccionaron 5 mazorcas, se desgranó cada mazorca dejando 10 granos por mazorca. 
d3097ab79213870aaa1893be42b306220823424b	Es el volumen de 100 granos expresado en centímetros cúbicos. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
ada10fd595d0a5173a6d7b4bb6fc2779a2572981	Es el volumen de 100 granos expresado en centímetros cúbicos. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
9fa93f64a59823a4c24e8dfcf870dbb1f74c5bf7	Es el volumen de 100 granos expresado en centímetros cúbicos.
27a07cb5ee3e9f0d7029c902405eabe2ba15d112	Es el volumen de 100 granos expresado en centímetros cúbicos.
4df601352a60f265b63c5fa722f57cb5becc0d4c	Es el volumen de 100 granos expresado en centímetros cúbicos.
c2313e61f49a6085b6531b6f7fe8612d51a479ae	Es el peso de 100 granos expresado en gramos. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
603fefb973d36a24b21489f9349ac8a78be58ba7	Es el peso de 100 granos expresado en gramos. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
d7f8f0534b6454f0b9687c4e9ae7b77c755e1e22	Es el peso de 100 granos expresado en gramos. En cada colecta se obtuvieron 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad. Únicamente en seis de las colectas no se completaron las 50 mazorcas y estas variaron de 20 a 40 por muestra. Las colectas se realizaron durante los meses de enero a abril, por lo que debido a lo extemporáneo de la época de colecta de las muestras, estas se realizaron directamente de la troje, seleccionando las 50 mejores mazorcas de cada colecta. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca. 
4cb3a4ff2d7749b30be98eb8835a673641edb7ed	Es el peso de 100 granos expresado en gramos. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
91485fe30013db0cc5cecbc3094dc21604e59d26	Es el peso de 100 granos expresado en gramos.
30c93612af3b45705d5c03a5d020ee927c96bd35	Es el peso de 100 granos expresado en gramos. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas. Una vez caracterizada la mazorca se procedió a caracterizar el grano, se seleccionaron 5 mazorcas, se desgranó cada mazorca dejando 10 granos por mazorca. 
4a549268feffbd5a155fd623a390f073e3ba168b	Es el peso de 100 granos expresado en gramos.
6dd95462297c80957bda6d37b0b476f33860fb42	Es el peso de 100 granos expresado en gramos. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
329021387bca49f2018cf572b7ad3840d66df478	Es el peso de 100 granos expresado en gramos. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
c8be50bca92f3b44c51c43f9aa1f0a125bb2be7e	Es el peso de 100 granos expresado en gramos.
25656b3a2a92e123b273ee5e1f9258eccf3c5215	Es el peso de 100 granos expresado en gramos.
8e6ddd81f1c422c2d4977d595338503061fef24f	Es el peso de 100 granos expresado en gramos.
2a9d437ca04caeb5b57e45083e358c21bf932656	Es el peso de 100 granos expresado en gramos. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
4c9a57ef7ea186e2324ad89b642574b58d94583e	Es el peso de 100 granos expresado en gramos. Las colectas fueron concentradas en el campo experimental, donde se empezó a procesar las mazorcas con una foto de 10 mazorcas para foto documentar las colectas y se desgranaron las 30 mazorcas de la muestra. 
7183175fd937c225bcd22f67324507d9fcee0b70	Es el valor de la relación entre la anchura y la longitud del grano. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
7861cb671194298527f60788a45320a7a905d9b1	Es el valor de la relación entre la anchura y la longitud del grano. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
122454bd70e48e33be6eb0f134e470309ced09a1	Es el valor de la relación entre la anchura y la longitud del grano. En cada colecta se obtuvieron 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad. Únicamente en seis de las colectas no se completaron las 50 mazorcas y estas variaron de 20 a 40 por muestra. Las colectas se realizaron durante los meses de enero a abril, por lo que debido a lo extemporáneo de la época de colecta de las muestras, estas se realizaron directamente de la troje, seleccionando las 50 mejores mazorcas de cada colecta. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca. 
1088eeda09464fce37060808343ba425fe04ee6c	Es el valor de la relación entre la anchura y la longitud del grano. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
